family_size,residential_area,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_cred_hist_average_value
2-Jan,rural,27,58000,MORTGAGE,11,MEDICAL,B,3250,18.9,0,0.06,N,8,101165.996
2-Jan,urban,27,29000,RENT,3,MEDICAL,B,7750,18.9,0,0.27,N,5,62740.05
3-Jan,rural,27,60000,MORTGAGE,2,HOMEIMPROVEMENT,B,15000,18.9,0,0.25,N,8,150031.255
3-Jan,rural,32,60000,MORTGAGE,11,ELECTRONICS,B,15000,18.9,0,0.25,N,6,33678.003
2-Jan,rural,29,47133,RENT,5,FURNITURE,B,5100,18.9,0,0.11,N,7,113749.891
2-Jan,urban,28,24000,RENT,0,FURNITURE,B,5000,18.9,0,0.21,N,5,72422.028
3-Jan,rural,27,61200,MORTGAGE,5,MEDICAL,B,4500,18.9,0,0.07,N,7,171822.916
2-Jan,rural,27,52800,RENT,2,HEALTHANDBEAUTY,B,8400,18.9,0,0.16,N,10,48289.549
3-Jan,rural,31,66360,MORTGAGE,8,HOMEIMPROVEMENT,B,7000,18.9,0,0.11,N,6,158893.476
3-Jan,rural,27,68004,MORTGAGE,2,PERSONAL,B,6000,18.9,0,0.09,N,6,93210.994
3-Jan,urban,28,69000,OWN,11,HOMEIMPROVEMENT,B,6000,18.9,0,0.09,N,9,193872.031
3-Jan,rural,29,70000,MORTGAGE,7,MEDICAL,B,4000,18.9,0,0.06,N,5,120721.63
2-Jan,rural,33,54400,MORTGAGE,2,MEDICAL,B,5000,18.9,1,0.08,N,9,139479.656
3-Jan,rural,29,74004,MORTGAGE,2,FURNITURE,B,10000,18.9,0,0.14,N,8,136075.29
2-Jan,rural,28,83004,RENT,3,FURNITURE,B,10000,18.9,0,0.12,N,10,111843.006
3-Jan,rural,27,72000,MORTGAGE,11,PERSONAL,B,5000,18.9,1,0.07,N,10,95841.457
3-Jan,rural,28,90000,MORTGAGE,5,HEALTHANDBEAUTY,B,25000,18.9,0,0.28,N,6,162332.003
2-Jan,rural,34,50000,RENT,2,MEDICAL,B,2800,18.9,0,0.06,N,8,21485.931
3-Jan,rural,31,92000,MORTGAGE,10,ELECTRONICS,B,6000,18.9,0,0.07,N,9,73721.71
2-Jan,rural,27,32496,OWN,,HEALTHANDBEAUTY,B,9200,18.9,0,0.28,N,8,47788.675
3-Jan,rural,32,99600,MORTGAGE,6,ELECTRONICS,B,5000,18.9,0,0.05,N,8,78684.804
3-Jan,rural,33,100000,MORTGAGE,12,HEALTHANDBEAUTY,B,8000,18.9,0,0.08,N,7,177797.009
3-Jan,rural,28,110000,MORTGAGE,7,HOMEIMPROVEMENT,B,10750,18.9,0,0.1,N,9,188847.194
2-Jan,rural,29,44000,RENT,0,PERSONAL,B,15000,18.9,1,0.34,N,9,28246.196
3-Jan,rural,33,115000,MORTGAGE,10,MEDICAL,B,25000,18.9,0,0.22,N,8,109932.275
2-Jan,urban,31,24000,RENT,0,HOMEIMPROVEMENT,B,1500,18.9,1,0.06,N,10,192096.113
2-Jan,rural,33,54000,RENT,17,FURNITURE,B,15000,18.9,1,0.28,N,7,23425.36
2-Jan,rural,29,67704,RENT,3,PERSONAL,B,15000,18.9,0,0.22,N,8,86170.681
2-Jan,rural,27,72000,RENT,0,MEDICAL,B,15000,18.9,0,0.21,N,6,188759.884
2-Jan,rural,28,84000,RENT,3,HOMEIMPROVEMENT,B,15000,18.9,0,0.18,N,9,173698.025
3-Jan,rural,34,150000,MORTGAGE,5,HEALTHANDBEAUTY,B,15000,18.9,0,0.1,N,9,97544.543
3-Jan,rural,32,150000,MORTGAGE,4,FURNITURE,B,7800,18.9,0,0.05,N,9,185379.119
3-Jan,rural,30,150000,MORTGAGE,2,HOMEIMPROVEMENT,D,12000,18.9,0,0.08,Y,8,102031.476
3-Jan,rural,28,159000,MORTGAGE,3,PERSONAL,B,15000,18.9,0,0.09,N,8,17555.161
3-Jan,urban,29,159996,OWN,1,HOMEIMPROVEMENT,B,10000,18.9,0,0.06,N,7,118171.054
2-Jan,rural,29,40000,MORTGAGE,13,HOMEIMPROVEMENT,B,25000,18.9,0,0.63,N,6,54421.07
3-Jan,rural,29,70000,MORTGAGE,7,MEDICAL,B,4000,18.9,0,0.06,N,6,9988.118
3-Jan,rural,27,60000,MORTGAGE,2,FURNITURE,B,15000,18.9,0,0.25,N,8,84404.607
2-Jan,rural,27,53004,MORTGAGE,10,FURNITURE,B,5600,18.9,0,0.11,N,6,189004.18
2-Jan,urban,28,24000,RENT,0,ELECTRONICS,B,5000,18.9,0,0.21,N,8,66197.052
2-Jan,rural,28,42240,OWN,2,PERSONAL,B,12000,18.9,0,0.28,N,6,196594.06
2-Jan,rural,33,30000,RENT,14,MEDICAL,B,7500,18.9,1,0.25,N,8,86161.915
2-Jan,rural,29,47133,RENT,5,MEDICAL,B,5100,18.9,0,0.11,N,7,198603.609
3-Jan,rural,27,61200,MORTGAGE,11,MEDICAL,B,5000,18.9,1,0.07,N,5,96789.031
3-Jan,rural,33,115000,MORTGAGE,10,PERSONAL,B,25000,18.9,0,0.22,N,10,34886.897
2-Jan,rural,34,45000,MORTGAGE,1,FURNITURE,B,12000,18.9,0,0.27,N,5,59527.755
2-Jan,rural,36,84996,RENT,2,ELECTRONICS,B,25000,18.9,0,0.29,N,11,197480.798
2-Jan,rural,43,51600,RENT,,HEALTHANDBEAUTY,B,1500,18.9,0,0.03,N,11,152239.48
2-Jan,rural,42,40000,RENT,6,FURNITURE,B,1950,18.9,0,0.05,N,17,154487.944
2-Jan,urban,36,27600,RENT,1,MEDICAL,B,4000,18.9,0,0.14,N,12,195501.988
2-Jan,rural,37,45600,RENT,2,FURNITURE,B,4500,18.9,0,0.1,N,16,46266.179
2-Jan,rural,40,108000,RENT,10,HOMEIMPROVEMENT,B,9000,18.9,1,0.08,N,12,184075.461
2-Jan,rural,38,50000,MORTGAGE,4,HEALTHANDBEAUTY,B,10000,18.9,0,0.2,N,11,193735.669
2-Jan,rural,36,52000,MORTGAGE,8,FURNITURE,B,2275,18.9,0,0.04,N,12,156678.96
2-Jan,rural,40,52000,MORTGAGE,7,FURNITURE,B,15250,18.9,0,0.29,N,12,198755.771
2-Jan,rural,39,50400,RENT,4,ELECTRONICS,D,7000,18.9,0,0.14,N,11,129077.464
3-Jan,rural,44,65004,MORTGAGE,3,ELECTRONICS,B,25000,18.9,0,0.38,N,17,176756.306
2-Jan,urban,36,24000,RENT,20,FURNITURE,B,10000,18.9,1,0.42,N,15,118443.759
2-Jan,rural,45,48000,RENT,2,FURNITURE,B,10000,18.9,0,0.21,N,16,135031.19
3-Jan,rural,39,72000,MORTGAGE,9,FURNITURE,B,15000,18.9,0,0.21,N,15,199382.128
3-Jan,rural,37,66000,MORTGAGE,,ELECTRONICS,B,25000,18.9,1,0.38,N,13,50525.333
3-Jan,rural,39,77256,MORTGAGE,16,HOMEIMPROVEMENT,B,10000,18.9,0,0.13,N,11,65100.811
3-Jan,rural,46,80000,MORTGAGE,8,HEALTHANDBEAUTY,B,5000,18.9,0,0.06,N,15,99209.847
2-Jan,rural,37,37000,OWN,5,HEALTHANDBEAUTY,B,6075,18.9,0,0.16,N,14,32295.908
3-Jan,rural,39,85000,MORTGAGE,2,HEALTHANDBEAUTY,B,5000,18.9,0,0.06,N,15,28619.768
3-Jan,rural,42,120000,MORTGAGE,0,ELECTRONICS,B,9250,18.9,0,0.08,N,13,188367.025
2-Jan,urban,38,18720,OWN,22,HEALTHANDBEAUTY,B,2500,18.9,0,0.13,N,15,10763.125
3-Jan,rural,42,224000,MORTGAGE,16,ELECTRONICS,B,25000,18.9,0,0.11,N,15,169025.594
2-Jan,urban,38,18720,OWN,22,HEALTHANDBEAUTY,B,2500,18.9,0,0.13,N,16,134985.307
3-Jan,rural,39,73000,MORTGAGE,2,ELECTRONICS,B,5000,18.9,1,0.07,N,16,134346.539
2-Jan,rural,43,51600,RENT,,HEALTHANDBEAUTY,B,1500,18.9,0,0.03,N,12,170531.832
2-Jan,urban,51,28000,RENT,3,HEALTHANDBEAUTY,B,8000,18.9,0,0.29,N,26,136657.189
3-Jan,rural,59,83768,MORTGAGE,15,PERSONAL,B,12000,18.9,0,0.14,N,18,41065.163
2-Jan,rural,24,54996,RENT,2,PERSONAL,B,23600,18.9,1,0.43,N,3,9133.517
2-Jan,rural,23,87000,RENT,2,ELECTRONICS,B,18000,18.9,0,0.21,N,2,112250.499
6-Apr,urban,22,24449,OWN,2,HEALTHANDBEAUTY,B,1800,18.9,0,0.07,N,4,37329.982
6-Apr,urban,22,25000,OWN,1,HEALTHANDBEAUTY,B,6000,18.9,0,0.24,N,2,80205.827
2-Jan,rural,24,69000,RENT,2,FURNITURE,B,16000,18.9,1,0.23,N,4,47192.862
6-Apr,urban,24,13000,RENT,1,MEDICAL,B,1200,18.9,0,0.09,N,2,69273.046
6-Apr,urban,24,18000,RENT,0,ELECTRONICS,B,1200,18.9,0,0.07,N,4,32917.61
2-Jan,urban,25,27996,RENT,0,MEDICAL,B,1500,18.9,0,0.05,N,3,130622.533
2-Jan,rural,25,50500,RENT,0,MEDICAL,B,1500,18.9,0,0.03,N,3,59850.035
2-Jan,urban,25,12000,RENT,2,HOMEIMPROVEMENT,B,2000,18.9,1,0.17,N,4,119283.739
6-Apr,urban,22,23587,RENT,4,HOMEIMPROVEMENT,B,2000,18.9,1,0.08,N,4,99320.124
2-Jan,rural,24,100000,RENT,1,HEALTHANDBEAUTY,B,15000,18.9,0,0.15,N,2,53781.159
3-Jan,rural,22,30000,MORTGAGE,4,ELECTRONICS,B,5000,18.9,1,0.17,N,4,121550.403
6-Apr,urban,22,21996,RENT,0,MEDICAL,B,2500,18.9,0,0.11,N,2,65811.789
2-Jan,rural,21,30000,RENT,2,ELECTRONICS,B,3000,18.9,0,0.1,N,4,57875.631
2-Jan,rural,23,31200,RENT,2,ELECTRONICS,B,3000,18.9,0,0.1,N,2,19182.8
2-Jan,rural,22,60000,RENT,2,PERSONAL,B,3000,18.9,0,0.05,N,4,96887.961
6-Apr,urban,22,20000,RENT,1,ELECTRONICS,B,4000,18.9,0,0.2,N,3,87565.961
2-Jan,rural,25,54000,RENT,2,ELECTRONICS,B,4000,18.9,0,0.07,N,2,91587.803
2-Jan,rural,22,41300,RENT,6,ELECTRONICS,B,4800,18.9,0,0.12,N,3,110555.886
3-Jan,rural,23,42000,OWN,7,PERSONAL,B,4400,18.9,0,0.1,N,4,144351.186
2-Jan,rural,25,39996,RENT,1,FURNITURE,B,5000,18.9,0,0.13,N,4,190947.422
2-Jan,rural,25,45000,RENT,0,FURNITURE,B,5000,18.9,0,0.11,N,3,84873.357
2-Jan,rural,24,48000,RENT,3,ELECTRONICS,B,5000,18.9,0,0.1,N,2,137339.233
2-Jan,rural,22,48000,RENT,2,FURNITURE,B,5000,18.9,0,0.1,N,4,8642.826
3-Jan,rural,21,44004,MORTGAGE,5,HEALTHANDBEAUTY,B,7200,18.9,0,0.16,N,4,25249.487
3-Jan,rural,24,44600,MORTGAGE,5,MEDICAL,B,20000,18.9,0,0.45,N,4,22780.119
2-Jan,rural,25,63996,RENT,2,HEALTHANDBEAUTY,B,8500,18.9,0,0.13,N,4,155542.607
3-Jan,rural,24,45000,MORTGAGE,2,ELECTRONICS,B,9200,18.9,0,0.2,N,3,26405.027
3-Jan,rural,25,45000,MORTGAGE,0,HEALTHANDBEAUTY,B,17000,18.9,0,0.38,N,2,196800.416
2-Jan,rural,23,43000,RENT,1,FURNITURE,B,5500,18.9,0,0.13,N,4,19284.12
3-Jan,rural,24,48000,FAMILY,5,HEALTHANDBEAUTY,B,7800,18.9,0,0.16,N,4,18408.147
2-Jan,rural,25,38004,RENT,0,FURNITURE,B,6000,18.9,0,0.16,N,2,165452.39
2-Jan,rural,23,48000,RENT,3,ELECTRONICS,B,6000,18.9,0,0.13,N,3,75783.335
2-Jan,rural,22,50000,RENT,6,PERSONAL,B,6000,18.9,0,0.12,N,2,156809.932
2-Jan,rural,22,70000,RENT,0,ELECTRONICS,B,6000,18.9,0,0.09,N,2,124150.395
6-Apr,urban,21,21000,RENT,6,ELECTRONICS,B,6500,18.9,1,0.31,N,4,147888.992
2-Jan,rural,26,52000,MORTGAGE,0,ELECTRONICS,B,3600,18.9,0,0.07,N,2,159156.205
2-Jan,rural,25,40000,RENT,1,FURNITURE,B,6500,18.9,0,0.16,N,4,52168.965
3-Jan,rural,25,52160,MORTGAGE,5,HOMEIMPROVEMENT,B,1750,18.9,0,0.03,N,2,178210.68
2-Jan,rural,25,84000,RENT,4,ELECTRONICS,B,6500,18.9,0,0.08,N,4,111685.362
2-Jan,rural,26,56000,MORTGAGE,11,MEDICAL,B,12000,18.9,0,0.21,N,3,40274.904
3-Jan,rural,24,57996,MORTGAGE,5,HOMEIMPROVEMENT,B,2400,18.9,0,0.04,N,4,2335.819
3-Jan,rural,23,59000,MORTGAGE,0,ELECTRONICS,B,21600,18.9,0,0.37,N,2,114743.91
2-Jan,urban,26,28000,RENT,6,ELECTRONICS,B,5100,18.9,0,0.18,N,4,166871.46
3-Jan,rural,24,60000,MORTGAGE,0,PERSONAL,B,15000,18.9,0,0.25,N,2,112967.761
2-Jan,rural,26,54000,MORTGAGE,2,FURNITURE,B,8000,18.9,1,0.15,N,2,58357.248
3-Jan,rural,26,65000,MORTGAGE,4,ELECTRONICS,B,5000,18.9,0,0.08,N,4,5877.766
2-Jan,rural,23,35400,RENT,4,HEALTHANDBEAUTY,B,9600,18.9,0,0.27,N,2,73846.415
2-Jan,rural,26,52703,MORTGAGE,5,MEDICAL,B,4000,18.9,1,0.06,N,4,8622.531
2-Jan,rural,25,45000,RENT,1,FURNITURE,B,10000,18.9,0,0.22,N,3,80164.034
3-Jan,rural,24,70000,MORTGAGE,2,PERSONAL,B,8950,18.9,0,0.13,N,3,102511.578
3-Jan,rural,25,72000,MORTGAGE,7,ELECTRONICS,B,25000,18.9,0,0.35,N,2,30022.153
2-Jan,rural,24,54480,RENT,8,HOMEIMPROVEMENT,B,10000,18.9,0,0.18,N,3,55771.198
2-Jan,rural,22,62496,RENT,6,PERSONAL,B,10000,18.9,1,0.16,N,3,4772.833
2-Jan,rural,23,85000,RENT,7,MEDICAL,B,10000,18.9,0,0.12,N,4,73083.511
2-Jan,rural,24,90000,RENT,8,HOMEIMPROVEMENT,B,10000,18.9,0,0.11,N,4,25447.335
3-Jan,rural,23,78000,MORTGAGE,1,ELECTRONICS,B,16000,18.9,0,0.21,N,3,72075.861
2-Jan,rural,24,65000,RENT,2,HOMEIMPROVEMENT,B,11400,18.9,0,0.18,N,3,45593.569
2-Jan,rural,24,38000,RENT,0,HEALTHANDBEAUTY,B,12000,18.9,1,0.32,N,3,120920.31
2-Jan,rural,22,40000,RENT,3,ELECTRONICS,B,12000,18.9,0,0.3,N,3,178371.616
2-Jan,rural,26,64404,RENT,3,ELECTRONICS,B,12000,18.9,0,0.19,N,2,30952.682
3-Jan,rural,26,87000,MORTGAGE,10,HEALTHANDBEAUTY,B,1000,18.9,0,0.01,N,3,110944.805
2-Jan,rural,24,94992,RENT,1,ELECTRONICS,B,12000,18.9,0,0.13,N,4,153333.157
3-Jan,rural,23,76268,MORTGAGE,7,FURNITURE,B,15000,18.9,1,0.2,N,2,20544.064
3-Jan,rural,23,90000,MORTGAGE,5,PERSONAL,B,6000,18.9,0,0.07,N,4,113070.408
6-Apr,urban,22,18204,RENT,2,FURNITURE,B,2500,18.9,0,0.14,N,4,28809.774
2-Jan,rural,25,60000,RENT,4,ELECTRONICS,B,12500,18.9,0,0.21,N,2,63454.674
3-Jan,rural,23,108000,MORTGAGE,1,ELECTRONICS,B,14000,18.9,0,0.13,N,2,48922.443
3-Jan,rural,23,111000,MORTGAGE,7,MEDICAL,B,8350,18.9,0,0.08,N,2,58400.664
2-Jan,rural,22,48000,RENT,5,MEDICAL,B,15000,18.9,1,0.31,N,4,49003.89
2-Jan,rural,22,82000,RENT,2,ELECTRONICS,B,1600,18.9,0,0.02,N,2,19495.116
6-Apr,urban,22,24744,OWN,5,HEALTHANDBEAUTY,B,5000,18.9,0,0.2,N,2,181287.647
3-Jan,rural,25,130000,MORTGAGE,9,PERSONAL,B,15000,18.9,0,0.12,N,2,74650.594
2-Jan,rural,23,69996,RENT,7,ELECTRONICS,B,15000,18.9,0,0.21,N,4,155809.074
2-Jan,rural,25,70000,RENT,6,PERSONAL,B,15000,18.9,0,0.21,N,2,6065.62
2-Jan,rural,23,73500,RENT,3,PERSONAL,B,15000,18.9,0,0.2,N,3,139399.943
2-Jan,rural,26,80004,RENT,8,ELECTRONICS,B,15000,18.9,0,0.19,N,4,77243.584
2-Jan,rural,24,94000,RENT,8,HOMEIMPROVEMENT,B,16000,18.9,0,0.17,N,3,45482.102
3-Jan,rural,23,42000,OWN,7,ELECTRONICS,B,4400,18.9,0,0.1,N,4,162723.156
3-Jan,rural,24,45000,MORTGAGE,2,HOMEIMPROVEMENT,B,9200,18.9,0,0.2,N,4,100111.329
6-Apr,urban,22,23587,RENT,4,HOMEIMPROVEMENT,B,2000,18.9,1,0.08,N,2,127056.3
6-Apr,urban,22,24449,OWN,2,HEALTHANDBEAUTY,B,1800,18.9,0,0.07,N,4,156523.063
3-Jan,rural,23,90000,MORTGAGE,5,FURNITURE,B,6000,18.9,0,0.07,N,4,36709.608
2-Jan,rural,25,40000,RENT,1,HEALTHANDBEAUTY,B,6500,18.9,0,0.16,N,3,135190.288
3-Jan,rural,25,72000,MORTGAGE,7,MEDICAL,B,25000,18.9,0,0.35,N,2,194370.801
2-Jan,rural,24,54996,RENT,2,HOMEIMPROVEMENT,B,23600,18.9,1,0.43,N,4,26134.555
3-Jan,rural,24,70000,MORTGAGE,2,MEDICAL,B,8950,18.9,0,0.13,N,2,194681.127
2-Jan,rural,23,35400,RENT,4,FURNITURE,B,9600,18.9,0,0.27,N,2,110370.607
2-Jan,rural,25,45000,RENT,1,MEDICAL,B,10000,18.9,0,0.22,N,3,65581.585
2-Jan,rural,24,38000,RENT,0,PERSONAL,B,12000,18.9,1,0.32,N,3,68833.615
2-Jan,rural,31,85000,RENT,0,PERSONAL,B,25000,18.9,0,0.29,N,6,169502.268
2-Jan,rural,30,160000,RENT,0,HEALTHANDBEAUTY,B,8400,18.9,0,0.05,N,6,129206.841
2-Jan,rural,34,72000,RENT,2,HEALTHANDBEAUTY,B,20000,18.9,0,0.28,N,10,131385.213
2-Jan,urban,30,22000,OWN,4,HEALTHANDBEAUTY,B,6000,18.9,0,0.27,N,8,45218.323
2-Jan,rural,33,70000,RENT,18,ELECTRONICS,B,18000,18.9,0,0.26,N,9,64061.033
2-Jan,rural,33,48000,RENT,2,HEALTHANDBEAUTY,B,1500,18.9,0,0.03,N,6,145471.985
2-Jan,rural,28,40000,RENT,2,PERSONAL,B,14000,18.9,1,0.35,N,5,184161.452
2-Jan,rural,32,115000,RENT,1,HOMEIMPROVEMENT,B,2500,18.9,0,0.02,N,6,131737.986
2-Jan,rural,27,32000,MORTGAGE,2,HOMEIMPROVEMENT,B,14000,18.9,0,0.44,N,7,128243.715
2-Jan,rural,31,41303,RENT,4,PERSONAL,B,9900,18.9,0,0.24,N,10,120772.465
2-Jan,rural,30,45000,RENT,0,MEDICAL,B,8500,18.9,0,0.19,N,7,69258.254
2-Jan,rural,29,51504,RENT,0,MEDICAL,B,5500,18.9,0,0.11,N,9,49670.915
2-Jan,rural,27,48100,MORTGAGE,1,HEALTHANDBEAUTY,B,20000,18.9,0,0.42,N,10,122652.663
2-Jan,rural,28,35000,RENT,2,ELECTRONICS,B,6000,18.9,0,0.17,N,10,195955.617
2-Jan,rural,34,70000,RENT,1,ELECTRONICS,B,6000,18.9,0,0.09,N,5,45556.13
2-Jan,rural,28,39520,RENT,0,HEALTHANDBEAUTY,B,6500,18.9,0,0.16,N,6,185029.469
2-Jan,rural,27,52000,MORTGAGE,2,HOMEIMPROVEMENT,B,7000,18.9,0,0.13,N,8,22575.782
2-Jan,rural,28,52692,MORTGAGE,0,HOMEIMPROVEMENT,B,4500,18.9,0,0.09,N,8,168798.224
2-Jan,rural,34,54072,MORTGAGE,12,PERSONAL,B,7000,18.9,0,0.13,N,9,93768.899
2-Jan,rural,30,56030,MORTGAGE,14,PERSONAL,B,13000,18.9,0,0.23,N,7,172609.502
2-Jan,urban,27,20000,RENT,0,PERSONAL,B,8000,18.9,1,0.4,N,10,138399.482
2-Jan,rural,31,40000,RENT,2,FURNITURE,B,8000,18.9,0,0.2,N,7,199219.424
3-Jan,rural,27,60000,MORTGAGE,2,MEDICAL,B,4800,18.9,0,0.08,N,7,83367.078
3-Jan,rural,29,60000,MORTGAGE,13,FURNITURE,B,6400,18.9,0,0.11,N,8,131688.093
2-Jan,rural,28,54600,MORTGAGE,13,ELECTRONICS,B,20000,18.9,1,0.37,N,5,169484.107
2-Jan,rural,28,30000,RENT,0,PERSONAL,B,8400,18.9,0,0.28,N,10,29252.365
3-Jan,rural,29,68000,FAMILY,0,HEALTHANDBEAUTY,B,16000,18.9,0,0.24,N,7,102688.698
3-Jan,rural,27,72000,MORTGAGE,11,ELECTRONICS,B,12500,18.9,0,0.17,N,8,3792.256
3-Jan,rural,28,72000,MORTGAGE,9,PERSONAL,B,18000,18.9,0,0.25,N,10,62603.636
2-Jan,rural,28,53000,RENT,2,MEDICAL,B,10000,18.9,0,0.19,N,6,61931.523
3-Jan,rural,32,75000,MORTGAGE,0,ELECTRONICS,B,10000,18.9,0,0.13,N,5,120243.175
2-Jan,rural,32,40000,RENT,3,FURNITURE,B,12000,18.9,0,0.3,N,10,191241.732
3-Jan,rural,31,85000,FAMILY,4,HOMEIMPROVEMENT,B,16000,18.9,0,0.19,N,10,145127.014
3-Jan,rural,30,90000,MORTGAGE,3,ELECTRONICS,B,13000,18.9,0,0.14,N,10,72052.852
3-Jan,rural,33,94896,MORTGAGE,2,HOMEIMPROVEMENT,B,3500,18.9,0,0.04,N,7,23497.269
3-Jan,urban,29,98736,OWN,13,HEALTHANDBEAUTY,B,9000,18.9,0,0.09,N,6,31200.976
2-Jan,rural,31,67800,RENT,7,ELECTRONICS,B,15000,18.9,0,0.22,N,8,193610.491
2-Jan,rural,28,70000,RENT,2,MEDICAL,B,15000,18.9,0,0.21,N,7,185088.827
3-Jan,rural,30,143500,MORTGAGE,0,HOMEIMPROVEMENT,B,20000,18.9,0,0.14,N,8,151881.454
3-Jan,rural,27,150000,MORTGAGE,1,HEALTHANDBEAUTY,B,12000,18.9,0,0.08,N,5,60147.797
3-Jan,rural,28,150000,MORTGAGE,12,HOMEIMPROVEMENT,B,15000,18.9,0,0.1,N,9,156395.25
2-Jan,rural,32,95000,RENT,1,FURNITURE,B,19200,18.9,0,0.2,N,9,120411.924
3-Jan,rural,28,72000,MORTGAGE,9,HOMEIMPROVEMENT,B,18000,18.9,0,0.25,N,8,167312.631
2-Jan,rural,28,40000,RENT,2,MEDICAL,B,14000,18.9,1,0.35,N,8,183680.324
2-Jan,urban,27,20000,RENT,0,HEALTHANDBEAUTY,B,8000,18.9,1,0.4,N,6,10236.517
2-Jan,rural,34,54072,MORTGAGE,12,MEDICAL,B,7000,18.9,0,0.13,N,9,26010.946
2-Jan,rural,34,70000,RENT,1,FURNITURE,B,6000,18.9,0,0.09,N,7,196277.733
2-Jan,urban,37,29536,RENT,2,MEDICAL,B,4000,18.9,0,0.14,N,17,146413.902
2-Jan,rural,43,85000,RENT,14,ELECTRONICS,B,9000,18.9,0,0.11,N,11,127520.109
2-Jan,rural,37,50000,RENT,0,FURNITURE,B,5000,18.9,0,0.1,N,12,28023.593
2-Jan,rural,48,66000,RENT,6,HEALTHANDBEAUTY,B,6000,18.9,0,0.09,N,11,30457.81
2-Jan,rural,47,65000,RENT,2,ELECTRONICS,B,9500,18.9,0,0.15,N,14,151372.744
3-Jan,rural,49,84240,MORTGAGE,4,MEDICAL,B,14000,18.9,0,0.17,N,17,128972.321
3-Jan,rural,37,87950,MORTGAGE,3,ELECTRONICS,B,14250,18.9,0,0.16,N,14,139844.958
3-Jan,rural,39,156000,MORTGAGE,2,FURNITURE,B,15000,18.9,0,0.1,N,11,107034.606
2-Jan,rural,37,50000,RENT,0,HEALTHANDBEAUTY,B,5000,18.9,0,0.1,N,12,184004.446
2-Jan,rural,48,66000,RENT,6,HOMEIMPROVEMENT,B,6000,18.9,0,0.09,N,16,88529.716
2-Jan,rural,52,50000,RENT,3,ELECTRONICS,B,4500,18.9,0,0.09,N,25,121614.647
2-Jan,urban,54,22880,RENT,6,MEDICAL,B,7500,18.9,1,0.33,N,22,47429.542
2-Jan,rural,22,175000,RENT,6,HEALTHANDBEAUTY,C,3500,18.9,0,0.02,Y,2,77758.451
2-Jan,urban,26,25500,MORTGAGE,8,HOMEIMPROVEMENT,C,5600,18.9,0,0.22,N,4,74602.826
3-Jan,rural,23,38667,MORTGAGE,2,MEDICAL,C,4800,18.9,0,0.12,N,4,123844.978
2-Jan,rural,26,42000,RENT,2,HEALTHANDBEAUTY,C,5000,18.9,0,0.12,Y,4,68869.629
3-Jan,rural,23,50004,MORTGAGE,8,ELECTRONICS,C,2000,18.9,0,0.04,Y,2,184564.246
2-Jan,rural,26,42000,RENT,2,MEDICAL,C,5000,18.9,0,0.12,Y,2,2099.914
2-Jan,rural,30,36933,RENT,2,PERSONAL,C,5000,18.9,0,0.14,Y,6,11542.195
2-Jan,urban,29,26004,RENT,0,ELECTRONICS,C,6500,18.9,0,0.25,N,10,137869.618
2-Jan,rural,27,42996,RENT,11,MEDICAL,C,7500,18.9,1,0.17,N,7,179706.452
2-Jan,rural,33,50750,RENT,2,PERSONAL,C,7500,18.9,0,0.15,Y,6,178627.885
2-Jan,urban,26,19200,FAMILY,0,PERSONAL,C,7500,18.9,1,0.39,Y,2,165202.577
2-Jan,rural,24,33048,RENT,6,ELECTRONICS,C,10600,18.9,1,0.32,Y,3,90778.912
2-Jan,rural,22,52800,RENT,6,ELECTRONICS,C,6000,18.9,1,0.11,N,2,149990.262
2-Jan,rural,26,50000,MORTGAGE,10,MEDICAL,C,13000,18.9,0,0.26,Y,3,117820.053
2-Jan,rural,26,54000,RENT,2,PERSONAL,C,6600,18.9,0,0.12,Y,4,22792.842
2-Jan,rural,23,57000,RENT,8,ELECTRONICS,C,7500,18.9,0,0.13,N,4,45914.523
2-Jan,rural,23,62844,RENT,7,HOMEIMPROVEMENT,C,7500,18.9,1,0.12,N,4,92150.047
2-Jan,rural,22,51420,RENT,6,PERSONAL,C,8400,18.9,0,0.16,Y,3,193948.684
3-Jan,rural,23,58000,MORTGAGE,7,MEDICAL,C,7200,18.9,1,0.12,N,3,28231.74
2-Jan,rural,26,36996,RENT,8,PERSONAL,C,9600,18.9,0,0.26,Y,4,192813.978
2-Jan,rural,22,65000,RENT,3,MEDICAL,C,9600,18.9,0,0.15,N,2,162002.695
2-Jan,rural,26,64000,RENT,0,ELECTRONICS,C,9600,18.9,1,0.15,N,4,44072.438
2-Jan,rural,21,45000,RENT,0,ELECTRONICS,C,12000,18.9,0,0.27,N,3,106995.498
2-Jan,rural,21,85000,RENT,1,HEALTHANDBEAUTY,C,12000,18.9,0,0.14,N,2,171131.192
3-Jan,rural,26,89018,MORTGAGE,7,ELECTRONICS,C,5800,18.9,0,0.07,Y,2,60463.557
3-Jan,rural,23,90096,MORTGAGE,0,ELECTRONICS,C,10150,18.9,0,0.11,N,3,63799.787
3-Jan,rural,23,91000,MORTGAGE,7,FURNITURE,C,7500,18.9,0,0.08,Y,2,140704.591
2-Jan,rural,26,59000,RENT,3,HEALTHANDBEAUTY,C,14500,18.9,1,0.25,N,2,137054.928
